month,NA,SA,SO,PO,IO
2013-03-01,11.954431152343773,17.201928710937523,-0.17600097656247726,20.339624023437523,18.530755615234398
2013-04-01,12.235589599609398,16.632623291015648,-0.6573242187499773,19.865136718750023,18.111291503906273
2013-05-01,12.982537841796898,15.769403076171898,-1.0702575683593523,18.916101074218773,17.307305908203148
2013-06-01,14.255242919921898,14.709283447265648,-1.3205627441406023,17.959802246093773,16.447351074218773
2013-07-01,15.774346923828148,13.865869140625023,-1.4301208496093523,17.186242675781273,15.708978271484398
2013-08-01,16.555383300781273,13.275628662109398,-1.4447387695312273,16.773675537109398,15.360314941406273
2013-09-01,16.342462158203148,13.063836669921898,-1.4329284667968523,16.757745361328148,15.359613037109398
2013-10-01,15.502984619140648,13.444848632812523,-1.3752197265624773,17.123284912109398,15.722589111328148
2013-11-01,14.135644531250023,14.303552246093773,-1.2426818847656023,17.853601074218773,16.586877441406273
2013-12-01,12.950036621093773,15.424432373046898,-0.9544738769531023,18.807214355468773,17.312493896484398
2014-01-01,12.216058349609398,16.629907226562523,-0.37387695312497726,19.849969482421898,18.088342285156273
2014-02-01,11.850213623046898,17.480035400390648,-0.05438842773435226,20.279229736328148,18.518365478515648
2014-03-01,11.773187255859398,17.405175781250023,-0.25025024414060226,20.172357177734398,18.687677001953148
2014-04-01,12.094079589843773,16.846185302734398,-0.7264770507812273,19.618554687500023,18.310083007812523
2014-05-01,12.920892333984398,15.845056152343773,-1.0808166503906023,18.837091064453148,17.372857666015648
2014-06-01,14.335931396484398,14.673303222656273,-1.3192199707031023,17.973901367187523,16.458245849609398
2014-07-01,15.923547363281273,13.757379150390648,-1.4068969726562273,17.322198486328148,15.652490234375023
2014-08-01,16.755151367187523,13.353265380859398,-1.4289001464843523,16.873223876953148,15.343835449218773
2014-09-01,16.419122314453148,13.156610107421898,-1.4113830566406023,16.746667480468773,15.324853515625023
2014-10-01,15.379571533203148,13.539788818359398,-1.3537963867187273,17.088922119140648,15.644586181640648
2014-11-01,14.166772460937523,14.412957763671898,-1.1875061035156023,17.834832763671898,16.328485107421898
2014-12-01,13.116937255859398,15.547937011718773,-0.8676513671874773,18.779046630859398,17.375207519531273
2015-01-01,12.290368652343773,16.806207275390648,-0.42227783203122726,19.826501464843773,18.013269042968773
2015-02-01,11.847711181640648,17.354730224609398,-0.11539306640622726,20.398339843750023,18.517419433593773
2015-03-01,11.741510009765648,17.399896240234398,-0.24817504882810226,20.338250732421898,18.558770751953148
2015-04-01,12.040643310546898,16.841851806640648,-0.7003845214843523,19.792535400390648,18.182763671875023
2015-05-01,12.868585205078148,15.825372314453148,-1.0843566894531023,18.912255859375023,17.429956054687523
2015-06-01,14.077325439453148,14.601586914062523,-1.2978271484374773,18.015496826171898,16.567864990234398
2015-07-01,15.485925292968773,13.725305175781273,-1.4111389160156023,17.367669677734398,15.859124755859398
2015-08-01,16.379144287109398,13.236260986328148,-1.4249023437499773,16.902124023437523,15.439477539062523
2015-09-01,16.244165039062523,13.218835449218773,-1.4033569335937273,16.892114257812523,15.533044433593773
2015-10-01,15.303491210937523,13.565454101562523,-1.3438171386718523,17.253991699218773,15.967401123046898
2015-11-01,14.074090576171898,14.311120605468773,-1.1752990722656023,18.120568847656273,16.618707275390648
2015-12-01,13.056207275390648,15.519342041015648,-0.7949584960937273,19.113702392578148,17.562097167968773
2016-01-01,12.333886718750023,16.701928710937523,-0.26358642578122726,20.174890136718773,18.409448242187523
2016-02-01,12.013146972656273,17.438287353515648,-0.05484619140622726,20.706353759765648,18.639459228515648
2016-03-01,11.995202636718773,17.343835449218773,-0.32971801757810226,20.665460205078148,18.754418945312523
2016-04-01,12.259637451171898,16.735162353515648,-0.7319702148437273,20.040887451171898,18.376336669921898
2016-05-01,13.125054931640648,15.605981445312523,-1.0432800292968523,19.144952392578148,17.463189697265648
2016-06-01,14.441644287109398,14.570031738281273,-1.2579406738281023,18.241662597656273,16.484552001953148
2016-07-01,15.886529541015648,13.792535400390648,-1.3494934082031023,17.475000000000023,15.754602050781273
2016-08-01,16.665185546875023,13.337304687500023,-1.3685974121093523,17.008355712890648,15.357720947265648
2016-09-01,16.392846679687523,13.240350341796898,-1.3468688964843523,16.989251708984398,15.287988281250023
2016-10-01,15.393395996093773,13.592675781250023,-1.2724060058593523,17.398919677734398,15.645440673828148
2016-11-01,14.339501953125023,14.369348144531273,-1.0439208984374773,18.088464355468773,16.249932861328148
2016-12-01,13.222558593750023,15.525201416015648,-0.6448425292968523,18.955712890625023,17.235864257812523
2017-01-01,12.432305908203148,16.715905761718773,0.05159912109377274,20.183312988281273,17.978112792968773
2017-02-01,12.054071044921898,17.416131591796898,0.37343750000002274,20.827691650390648,18.472131347656273
2017-03-01,11.934716796875023,17.367242431640648,0.11705932617189774,20.748284912109398,18.405938720703148
2017-04-01,12.282525634765648,16.677514648437523,-0.37808837890622726,20.092828369140648,18.017572021484398
2017-05-01,13.040338134765648,15.674493408203148,-0.8596557617187273,19.154656982421898,17.267724609375023
2017-06-01,14.346459960937523,14.624627685546898,-1.2069458007812273,18.156243896484398,16.399804687500023
2017-07-01,15.769250488281273,13.679345703125023,-1.3381103515624773,17.375848388671898,15.720819091796898
2017-08-01,16.596704101562523,13.304223632812523,-1.3790039062499773,16.934228515625023,15.261071777343773
2017-09-01,16.374261474609398,13.298791503906273,-1.3751281738281023,16.777673339843773,15.313684082031273
2017-10-01,15.447442626953148,13.683435058593773,-1.3235839843749773,17.128289794921898,15.707879638671898
2017-11-01,14.234429931640648,14.475610351562523,-1.1609558105468523,17.838464355468773,16.450708007812523
2017-12-01,13.224481201171898,15.427606201171898,-0.7923339843749773,18.812524414062523,17.317071533203148
2018-01-01,12.441369628906273,16.868310546875023,-0.18259277343747726,19.901452636718773,17.908349609375023
2018-02-01,11.946038818359398,17.568841552734398,0.04607543945314774,20.358819580078148,18.411035156250023
2018-03-01,11.896386718750023,17.664880371093773,-0.13461914062497726,20.347619628906273,18.404138183593773
2018-04-01,12.151849365234398,17.001702880859398,-0.5285705566406023,19.767541503906273,18.054376220703148
2018-05-01,12.987573242187523,15.753839111328148,-0.9732727050781023,18.933923339843773,17.267114257812523
2018-06-01,14.184259033203148,14.710900878906273,-1.2788452148437273,18.055535888671898,16.357965087890648
2018-07-01,15.568139648437523,13.872125244140648,-1.3754638671874773,17.375360107421898,15.738427734375023
2018-08-01,16.409020996093773,13.418664550781273,-1.4113220214843523,16.965692138671898,15.220086669921898
2018-09-01,16.088494873046898,13.385369873046898,-1.3956359863281023,16.903588867187523,15.252008056640648
2018-10-01,15.080438232421898,13.603204345703148,-1.3270324707031023,17.318963623046898,15.607019042968773
2018-11-01,13.888879394531273,14.414270019531273,-1.0869201660156023,18.082971191406273,16.288201904296898
2018-12-01,12.911676025390648,15.595056152343773,-0.6562255859374773,19.108361816406273,17.228112792968773
